given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,soc_sec_id
reuben,mccarthy,130,greenvale street,delaware,hoppers crossing,6019,nsw,19030224,5053375
robert,george,28,erldunda circuit,nioka,picton,4814,nsw,19400601,4149373
evan,calio,40,sugarloaf circuit,mulvra,karalee,3033,nsw,19251026,1186290
joshua,grimsley,22,barwon street,edwards chambers,carnegie,3136,qld,19390617,3359093
david,green,170,enid lorimer circuit,riverbank offices,toowoomba,2071,qld,19180714,7178350
kyle,leane,13,macarthur avenue,warrol,booragul,2200,nsw,19770320,7924874
jacob,blunden,31,hilder street,brentwood vlge,campsie,2566,vic,19120207,5419000
chelsea,brooker,40,stuart street,coolalie,wellington point,2076,qld,19981109,5456111
liam,steed,61,traeger street,table mountain,rowville,7010,nt,19110729,7786184
emiily,green,19,callemonda rise,ocean park towers,semaphore park,4306,qld,19540924,1804853
samuel,matthews,5,bindaga street,the spur,seventeen mile rocks,5038,nsw,19580607,3679562
brody,kiss,88,knox street,kingway tourist park,caves beach,2284,sa,19560723,6452285
samantha,howie,6,mauldon street,environa,palmview,4053,act,19840918,3489071
benjamin,rivers,31,barlow street,doribank,alice springs,2298,vic,19160517,4713796
ella,faull,24,dowling street,nomore,norwood,2627,nsw,19600429,8885164
jack,paterson,,herbert crescent,fourways,north pinjarra,2261,nsw,19830817,3374161
trey,camozzato,1,weston street,bulala,waverley,2450,vic,19321224,6435812
matthew,adair,6,langdon avenue,cinema centre bldg,upwey,3095,sa,19031126,6474688
luke,parr,9,hilder street,ardrossan,parkdale,5048,nsw,19190317,6349510
benjamin,green,10,hodgkinson street,sunset,port augusta,2570,nsw,19810814,5709794
alexandra,thurlow,29,de burgh street,bowan downs,north turramurra,2197,nsw,19581002,9502776
hayley,burford,7,bavin street,kooyong,little mountain,4154,vic,19640509,6451932
jaime,mercorella,14,couchman crescent,springfields farms,taringa,4051,vic,19520708,9804598
thomas,boileau,8,mirrabucca crescent,felbrigg,sheffield,4300,nsw,19111221,4100557
william,millar,6,meredith circuit,larnach,thornbury,6014,vic,19340731,1314310
seth,salt,148,carss place,burnside,alice springs,4005,sa,19531004,9880146
erin,campbell,11,learmonth drive,lassaan,dulwich hill,4216,,19790408,5750866
nikita,coady,18,watling place,wattle tree,athelstone,4551,act,19160504,5801919
olivia,david,67,,thorndale,chelsea heights,4217,wa,19910923,3201406
emma,white,1,eaglemont retreat,glenmore,eight mile plains,3025,vic,19251010,4488560
shai,robson,51,white crescent,dooralong valley,bunnaloo,4005,act,19711226,6720340
jessica,berry,,lindrum crescent,cloverdene,point lonsdale,2290,vic,19010829,3796385
lachlan-john,snelling,20,summerville crescent,harvic,maldon,3206,vic,19660114,7931741
zarran,miles,25,jardine street,wildefell,frankston,2146,vic,19090220,6627892
liam,rollins,30,lampard circuit,erinmoore,clayton,2445,,19690515,2549634
silas,coulson,29,bindon place,warra creek,kempsey,6450,nsw,19770903,3722652
logan,hazell,57,chewings street,,elsternwick,3350,nsw,19510911,9448381
zachary,croker,27,guthridge crescent,riana,ryde,3143,nsw,19630415,9034657
,lodge,634,companion crescent,argyle,ballina,2161,nsw,19020407,1555679
lucas,yoon,54,johnstone circuit,shady creek,wingham,3039,qld,19761101,8649392
kyle,rudd,,atherton street,glenmore,muttama,5158,nt,19590521,2268332
xanthe,rasic,16,ivo whitton circuit,anice-ohn,mulgrave east,2330,vic,19520527,5541516
heath,monteleone,,marsden street,safari lodge,bicton,2227,qld,19781013,6970423
tiarna,havriluk,47,macquarie street,carrington retrmnt vlge,paralowie,7030,wa,19150929,7263381
joe,kamp,,forbes street,neaavie,forrestfield,3585,vic,19930303,4367894
savannah,hyland,17,pennefather street,camusfearna,cronulla,3672,nsw,19050620,9386164
william,hare,10,steffanoni circuit,benbullen lowline stud,ranelagh,3148,nsw,19260501,1891847
alisa,,35,osburn drive,emoh,booyal,2000,sa,19400808,2724093
bailey,stanley,30,colmer street,rocklea,rowes bay,0850,nsw,19010804,3200988
matisse,fawkner,100,satchell place,thorndale,ashgrove,3995,qld,19990605,9611984
latham,shepherd,50,namatjira drive,banksia village,whitebridge,6083,act,19050621,8015196
tess,pembroke,95,lawes place,sheep station,brookvale,4605,vic,19890611,6248469
rachel,burford,4,alabaster street,griffiths wing,adelaide,3155,qld,19201014,1452003
harry,mcgregor,8,vanzetti crescent,mansfield park,taree,2763,nsw,19670709,2611052
cooper,walkley,181,willcock place,kialba,seven mile beach,2529,nsw,19990209,7199530
alisa,kalinowski,99,morrison street,river quays,lavington,4870,vic,19991012,9382250
alexa-rose,nguyen,5,bemm place,,currimundi,4305,nsw,19830703,4776446
tynan,,2,galleghan circuit,,wakeley,4655,wa,19800407,1022048
zac,green,44,bingley crescent,green farm mates,karratha,5087,vic,19260814,7913094
megan,hunns,37,blackburn street,lazy acres,bassendean,3070,qld,19430114,2634931
caitlin,sommariva,7,bradfield street,kerry street,margaret river,2216,,19200126,5030581
samuel,manson,52,,vivigani,cloverdale,2117,vic,19460725,4207566
brydon,fogg,12,brigalow street,sec 1 hd molineux,loganholme,2232,qld,19260908,6678930
jayden,browne,220,marshall street,,farrer,2112,nsw,19291128,7073714
lachlan,zawadzki,,hazel smith crescent,wdgee street,bowral,6148,sa,19990420,7589775
vianca,ryan,10,mareeba street,manila,leichhardt,2480,tas,19211205,7065063
tyler,mcclelland,1,millen street,old post office,woy woy,2094,vic,19061004,8000542
alyssa,artis,44,mceachern crescent,,cabramatta,3064,qld,19220615,9906451
erin,hearn,,port jackson circuit,gowan,elwood,2605,nt,19101004,5064504
rhys,dugdale,9,port jackson circuit,ainslie house,ryde,7009,nsw,19010725,5007081
matthew,brock,18,longworth place,never die,oaklands park,2092,nsw,19500905,5036431
ebony,robson,31,freda bennett circuit,rowethorpe,ryde,2450,nsw,19301219,3841520
sebastian,doody,10,mcintyre street,,molong,2061,qld,19881126,4712894
lily,chabrel,12,majura avenue,lambton denture clinic,geelong west,6056,qld,19700626,7967866
kaitlin,goldsworthy,11,,poitrel,thirroul,2035,nsw,19640517,9127277
krystin,pulvirenti,6,james scott close,chateau royal,ashfield,2145,vic,19350408,1694043
fraser,miles,8,bungonia street,hartley st school,kardinya,3782,vic,19390405,8206248
kalli,houldsworth,23,fellows street,ardmona,claremont meadows,5041,nsw,19871214,9768941
vendula,coleman,21,currong street,cherrymount,riverwood,2526,vic,19940114,6675466
maya,bruinewoud,274,warrego circuit,palm lake resort,glenmore park,4350,qld,19810702,4054569
jake,bradshaw,75,scantlebury crescent,bendigo retirement village,brooklyn,4171,wa,19210731,9605426
jaimee,beams,5,cobbadah street,grand central,chevron island,2620,nsw,19720601,9646957
holly,neumann,6,ordell street,littledale,blackmans bay,3046,qld,19340707,6366326
riley,spicer,124,mclachlan crescent,glengallan,boort,2508,nsw,19941213,3182778
timothy,webb,23,tom roberts avenue,cathederal place,padstow heights,2193,nsw,19270531,2303333
ethan,lomman,404,edwell place,brentwood vlge,ivanhoe,3792,nsw,19740120,8595511
blaize,mcfadden,12,fitchett street,brentwood village,yass,2062,nsw,19470701,1930825
james,coleman,297,discovery street,irrigation farm,campsie,2315,wa,19350803,7236834
lauren,berryman,3,doyle terrace,canberra avenue,menindee,3016,vic,19390528,8295272
connor,orpwood,171,domain street,brampton,parkdale,2040,vic,19870522,2514560
adam,vaszocz,63,wyles place,willows caravn park,gravesend,3135,vic,19881113,1015197
caitlin,hingston,29,braine street,,willagee,6020,nsw,19980805,7044257
brianna,zilm,11,,craigow,deer park,6112,tas,19471001,5100168
bridget,burford,14,gibb place,melaleuca,greenwood,3280,wa,19090212,4048860
cassandra,lock,5,glossop crescent,kames,scarborough,6153,nsw,19371206,2516564
emiily,clarke,5,john russell circuit,,canley heights,5032,wa,19760608,4952094
crystal,webb,6,holman street,rowethorpe,nowra,3095,vic,19800226,6491894
jack,reid,1,purser street,villa 43,flemington,3763,qld,19160817,6955318
emiily,lock,14,collins place,pipers river,oakleigh,6064,nsw,19350628,6850395
belinda,de gennaro,178,sturdee crescent,birks harbour,bundaberg,6030,nsw,19210814,9392022
megan,scripps,40,karawatha place,raycroft,bonnells bay,2761,sa,19970108,7573986
amber,nguyen,293,hartung crescent,grandview,auburn,2209,nsw,19780324,1624161
dylan,szmeja,6,ellerston avenue,rowethorpe,como,3824,vic,19610131,4996805
nicholas,fanraatree,9,biddell place,st francis vlge,hoppers crossing,2193,sa,19690803,4228917
oliver,,4,jeanette place,mehruda,mosman,4226,sa,,7007321
cooper,green,14,kingsford smith drive,australia fair medical west centre,innaloo,4114,sa,19661010,1494383
jacob,webb,15,chapman street,flr 3,lutwyche,4032,sa,19320926,3970231
maya,coffey,11,tucana street,bombowlee,dianella,2795,nsw,19880218,2732680
beau,vincent,78,tryon street,spring grove,rosslyn park,3174,nsw,19880120,8217970
april,bellchambers,2,borrowdale street,,wollongong north,2080,qld,19970426,8134681
ethan,beckwith,26,hirst place,miniacres,morphettville,4870,qld,19981113,9473353
kyle,hope,26,bundey street,kacadoo,armidale,2097,nsw,19631116,2650117
joe,white,4,towers place,hybernia park,coolaroo,2066,vic,19851122,1899363
lachlan,clarke,20,condamine street,deswod,chester hill,4019,qld,19900626,5423805
chelsie,sherriff,1,galloway street,renown,hoskinstown,5280,vic,19370430,7403002
rory,moulton,2,box hill avenue,redwood village,beulah park,3844,qld,19760503,8152321
schkirra,de nichilo,14,kirkwood crescent,apt 16 the village,killara,4740,nsw,19060211,3688155
emiily,campbell,12,mokoan place,rosetta village,balwyn north,3551,vic,19580917,3440031
kirra,spratt,14,giles street,rajamare,cleveland,5127,qld,19390404,2611615
,motbey,43,badimara street,rowethorpe,rosebud,3345,nsw,19500328,3314402
hamish,mason,7,langdon avenue,stokes crossing,yarrambat,4060,tas,19010712,6379466
jack,mason,,schomburgk street,mlc centre,beverly hills,4074,sa,19560710,4752429
michael,fullwood,8,dixon drive,tewantin plaza,wanneroo,2831,qld,19060113,9672570
darcy,nguyen,67,ferdinand street,willarra,osborne park,3073,act,19810513,8210958
jack,marcaros,59,goyder street,st johns terrace,ormeau,2088,qld,19810311,5200718
matthew,apted,1369,macrobertson street,pine tree,toowoon bay,2120,vic,19540130,5268631
stephanie,braithwaite,86,chisholm street,paradise lake resort,toowoomba,2516,nt,19750104,4262794
sophie,coulson,8,blackburn street,makana station,mansfield park,5097,nsw,19690320,9010006
meg,newel,23,steele street,kubin village,yenda,3202,nsw,19610112,2538798
noah,cronshaw,55,tristania street,,rowville,4610,nsw,19690202,9453034
jessica,serafin,11,bucknel circuit,farm shed,toowong,3130,nsw,19140516,5581897
emiily,bishop,12,,pine dale,vermont,2088,wa,19730322,3947458
montanna,dicks,224,totterdell street,quarter deck,toorak,3024,qld,19571101,7774754
ryan,white,19,wilkins street,logancrail,banksia,4064,sa,19760204,7368589
liam,doody,54,bastow circuit,maranui,cowra,4129,qld,19711125,3842987
anthea,nguyen,16,kelleway avenue,rydal bank,concord,3196,qld,19281104,2137596
chloe,imgraben,47,curlewis crescent,dragon rising,burleigh waters,2680,qld,19520516,6111417
jacob,beatton,,maharatta circuit,specialist centre,robertson,2643,nsw,19860630,9285118
mitchell,longo,52,faucett street,beagle bay,wamuran,4814,nsw,19010102,4714885
samuel,princehorn,20,gould street,somerview,warra,3152,nsw,19761209,1347961
christopher,millar,12,piddington street,cannonvale whitsunday shopping centre,lavington,5048,qld,19250807,1831647
jared,mason,9,woolner circuit,beachwood,page,3309,nsw,19510406,5818690
joshua,huxley,12,southern close,littledale,maryborough,2517,nsw,19670618,1728316
mia,pascoe,54,dwyer street,connemara,leichhardt,2015,sa,19080310,5423895
lucy,crisci,13,callister crescent,villa 2,leichhardt,4510,vic,19531017,6493933
noah,white,804,caladenia street,sec 437,molong,2119,wa,19040118,9864936
mya,rundle,9,adair street,mehelu,north narrabeen,2090,sa,19110912,9427450
fyynlay,deblasio,163,longerenong street,werribee plaza,forest hill,2790,nsw,19161102,8968244
,green,2,castlereagh crescent,dunbogan caravan park,beecroft,3073,tas,19760131,5181228
olivia,matthews,7,frater crescent,waterdale,marmion,3185,qld,19230219,8833281
thomas,bruhn,21,namadgi circuit,mariner views,slacks creek,4670,wa,19540821,1246505
karli,campbell,85,burdekin avenue,brambletye vinyard,surry hills,2118,vic,19580309,4423725
aidan,campbell,41,edwards street,clanville,rolleston,4130,nsw,19410718,8324852
meg,herbert,162,callister crescent,villa 2,burrum heads,3078,sa,19101126,6887725
charlotte,dixon,8,lavan place,afflexian,booragul,3196,sa,19920713,7020668
paul,fauser,6,bargang crescent,springdale,dareton,2213,nsw,19540911,3667818
isabella,grimm,7,pither close,haigh park,ringwood,2256,vic,19660730,9089145
kira,wimmer,4,sturdee crescent,ark hall,tanjil south,3173,sa,19410628,4604196
alex,beatton,237,kosciusko avenue,anzac house (cnr archer s street,midway point,4214,sa,19100717,3485662
ruby,hentze,30,harkness street,glenearra,florey,4178,sa,19030606,2379739
tenille,heron,15,mcwhae circuit,trail view,orange,3128,nsw,19200707,6908407
jessica,kusel,50,limestone avenue,jinchilla,lavington,4519,qld,19721222,3705755
lachlan,haussen,11,moonta place,milmilland,burwood east,2166,nsw,19180722,3285099
tristan,aldous,11,solander place,,goornong,4157,vic,19990121,5511852
erin,pernini,32,lorimer place,robertson barracks,northmead,5167,sa,19710527,5533014
holly,rieman,3,heagney crescent,winter park,devonport,2546,qld,19751221,5260793
jordan,mcmullen,4,albermarle place,,northmead,3579,,19291225,4004053
shanaye,averats,162,benjamin way,ashville,bamawm,3175,qld,19340625,8457909
emiily,white,12,crago place,rocklea,mosman,3300,vic,19390429,6209600
jazz,dallas,82,wattle street,glenefer garden,clapham,3788,nsw,19780723,4927681
hayden,,13,durham place,hamilton,young,3121,nsw,19780531,9988689
christian,dietrich,27,lindrum crescent,matilda blue,rostrevor,4560,wa,19170207,3108840
calvin,herbert,260,shortland crescent,kookaburra village,kalorama,3130,nsw,19990902,4778880
gabrielle,telleglou,163,huelin circuit,the gorge portion,st johns park,2126,nsw,19820403,3405740
anita,kalma,10,eugenia street,tantallon,karalee,5076,qld,19780922,1975087
luke,rollins,360,hickenbotham street,berkeley vlge,arundel,2221,qld,19240109,6938121
caitlin,grimm,10,yapunyah street,beaumonts beach house,bethania,3350,vic,19520809,9350011
alysha,alderman,28,benson crescent,southbidge,mill park,2261,nsw,19700704,1772593
tara,stanley,109,haswell place,dale view,surfers paradise,2196,nsw,19091118,7519489
amber,von hoist,75,pattinson crescent,school house,hoppers crossing,3311,vic,19970624,8009122
james,kostrzynski,3,chipperfield circuit,berkeley vlge,potts point,4285,vic,19200505,6498292
samuel,rudd,46,powlett street,gilgowie jacks,kingston,3453,sa,19580819,7309587
william,gohl,378,charlton street,toomba,kellyville,3058,vic,19030711,1291827
grace,green,8,nagara street,sit 50b,nullawarre,2540,nsw,19771008,9946309
olivia,bennell,95,sidaway street,south seas (cnr cook s street,ballarat,6150,sa,19520214,9360716
christian,faull,23,delprat circuit,erina gardns,maryborough,2430,sa,19510814,6483913
caitlyn,green,105,hawker street,snug beach cvn park,crestmead,2145,nsw,19691114,2466204
stephanie,noble,31,page street,brentwood village,carrum,5290,nsw,19800617,4763017
billy,trenerry,104,tenison-woods circuit,camusfearna,edensor park,2177,tas,19900810,8678668
kiara,starega,51,knoke avenue,llen nomis,southern cross,4615,nsw,19541115,5126468
callum,wheatley,3,john cleland crescent,murrong,florey,2065,nsw,19651106,9895199
olivia,santi,138,krichauff street,rose-lea,port pirie,3976,vic,19590808,5694951
andie,george,118,mckail crescent,brentwood vlge,pelican waters,3121,wa,19490414,4798962
william,frahn,,haystack crescent,rainbow park rp 8965,calista,4740,nsw,19500602,6417261
noah,boyle,11,dooland court,,flowerdale,3163,vic,19260331,2019310
isabelle,ryan,2,lambrigg street,flt 167,jardee,2750,act,19880816,7698870
hayley,dolan,59,,delicate nobby street,deniliquin,5031,qld,19920913,1276506
laura,,82,doyle terrace,polynesian village,stretton,3103,nsw,19200221,1808199
jake,pascoe,,gooreen street,lords house,mittagong,3023,wa,19300716,8300308
nicholas,clarke,13,gaylard place,tryphinia view,wetherill park,2810,nsw,19041223,3927795
alexandra,allabanda,,pindari crescent,afflexian,ottoway,2074,qld,19120701,9676170
george,macha,25,tepper circuit,erins rest,kardinya,2758,vic,19270326,8072800
jasmin,kulas,1,sheehan street,salimtal,toowoomba,3850,nsw,19210113,7425903
harrison,matthews,31,northbourne avenue,,bacchus marsh,2138,vic,19180226,1060187
bailee,vearing,18,bavin street,sun city tourist park,safety beach,6076,nsw,19741208,4201824
mhary,rundle,12,bradfield street,hollybrooke,woodlands,3280,vic,19960812,2523448
summer,deleon,1,uriarra road,tesbury,kurri kurri,2333,qld,19401028,6523096
isaac,hoffman,3,livingston avenue,wildefell,burleigh heads,2289,vic,19450220,8451831
gabrielle,clarke,24,troughton street,unt 3,,2114,qld,19440219,9711144
erin,matthews,37,pocket avenue,kangaroo grnd,goodna,3160,nsw,19960529,7562147
